Sample,X,Y,Z
661,-0.012,-0.039,-0.957
662,-0.016,-0.035,-0.953
663,-0.023,-0.016,-0.953
664,-0.023,-0.020,-0.953
665,-0.016,-0.027,-0.957
666,-0.016,-0.035,-0.961
667,-0.027,-0.039,-0.957
668,-0.027,-0.023,-0.957
669,-0.020,-0.023,-0.957
670,-0.020,-0.035,-0.953
671,-0.031,-0.035,-0.953
672,-0.023,-0.027,-0.957
673,-0.012,-0.027,-0.961
674,-0.016,-0.031,-0.957
675,-0.027,-0.039,-0.965
676,-0.023,-0.016,-0.957
677,-0.016,-0.023,-0.953
678,-0.020,-0.027,-0.957
679,-0.023,-0.012,-0.953
680,-0.016,-0.055,-0.953
681,-0.020,-0.016,-0.953
682,-0.016,0.000,-0.949
683,-0.023,-0.027,-0.953
684,-0.023,-0.051,-0.957
685,-0.012,-0.016,-0.953
686,-0.020,0.004,-0.953
687,-0.031,-0.035,-0.961
688,-0.027,-0.047,-0.949
689,-0.016,-0.027,-0.957
690,-0.020,-0.012,-0.957
691,-0.023,-0.027,-0.961
692,-0.031,-0.035,-0.957
693,-0.012,-0.031,-0.957
694,-0.023,-0.023,-0.953
695,-0.031,-0.023,-0.953
696,-0.016,-0.031,-0.957
697,-0.004,-0.035,-0.957
698,-0.031,-0.016,-0.949
699,-0.027,-0.027,-0.953
700,-0.051,-0.020,-0.949
701,-0.004,-0.027,-0.957
702,-0.023,-0.016,-0.961
703,-0.027,-0.020,-0.949
704,-0.008,-0.031,-0.957
705,-0.016,-0.020,-0.953
706,-0.027,-0.016,-0.953
707,-0.027,-0.016,-0.953
708,-0.008,-0.051,-0.969
709,-0.012,-0.016,-0.953
710,-0.023,-0.004,-0.949
711,-0.027,-0.023,-0.953
712,-0.023,-0.047,-0.965
713,-0.004,-0.027,-0.957
714,-0.020,-0.023,-0.957
715,-0.039,-0.027,-0.953
716,-0.016,-0.027,-0.957
717,0.000,-0.031,-0.957
718,-0.027,-0.031,-0.957
719,-0.031,-0.027,-0.965
720,0.012,-0.008,-0.941
721,-0.016,-0.027,-0.965
722,-0.012,-0.023,-0.949
723,-0.027,-0.035,-0.953
724,-0.023,-0.027,-0.961
725,-0.004,-0.027,-0.961
726,-0.027,-0.020,-0.949
727,-0.031,-0.020,-0.949
728,-0.020,-0.031,-0.961
729,-0.008,-0.027,-0.957
730,-0.020,-0.012,-0.957
731,-0.023,-0.020,-0.961
732,-0.020,-0.031,-0.961
733,-0.012,-0.043,-0.957
734,-0.016,-0.012,-0.957
735,-0.027,-0.012,-0.949
736,-0.027,-0.035,-0.957
737,-0.016,-0.035,-0.961
738,-0.016,-0.012,-0.957
739,-0.023,-0.023,-0.953
740,-0.086,-0.051,-0.949
741,-0.023,-0.043,-0.953
742,-0.012,-0.016,-0.957
743,-0.031,-0.016,-0.949
744,-0.027,-0.039,-0.949
745,-0.012,-0.051,-0.953
746,-0.023,-0.023,-0.949
747,-0.023,-0.016,-0.949
748,-0.027,-0.035,-0.961
749,-0.020,-0.039,-0.973
750,-0.016,-0.023,-0.953
751,-0.027,-0.012,-0.949
752,-0.027,-0.020,-0.953
753,-0.008,-0.043,-0.957
754,-0.004,-0.020,-0.953
755,-0.027,-0.012,-0.949
756,-0.031,-0.023,-0.957
757,-0.008,-0.039,-0.961
758,-0.008,-0.023,-0.957
759,-0.035,-0.016,-0.953
760,-0.043,-0.027,-0.953
761,-0.016,-0.035,-0.961
762,-0.008,-0.039,-0.961
763,-0.027,-0.027,-0.961
764,-0.031,-0.012,-0.953
765,-0.016,-0.020,-0.957
766,-0.008,-0.039,-0.957
767,-0.023,-0.035,-0.949
768,-0.027,-0.020,-0.953
769,-0.016,-0.027,-0.957
770,-0.008,-0.031,-0.957
771,-0.027,-0.027,-0.957
772,-0.031,-0.027,-0.953
773,-0.023,-0.027,-0.957
774,-0.012,-0.016,-0.949
775,-0.016,-0.027,-0.961
776,-0.023,-0.023,-0.953
777,-0.027,-0.027,-0.953
778,-0.012,-0.020,-0.957
779,-0.020,-0.027,-0.953
780,-0.090,0.000,-0.965
781,-0.027,-0.023,-0.953
782,-0.020,-0.016,-0.949
783,-0.012,-0.035,-0.957
784,-0.020,-0.031,-0.961
785,-0.023,-0.023,-0.961
786,-0.020,-0.027,-0.953
787,-0.020,-0.043,-0.953
788,-0.016,-0.023,-0.949
789,-0.023,-0.016,-0.953
790,-0.039,-0.043,-0.961
791,-0.012,-0.020,-0.957
792,-0.012,0.000,-0.953
793,-0.031,-0.023,-0.945
794,-0.031,-0.047,-0.957
795,-0.008,-0.039,-0.957
796,-0.012,-0.012,-0.961
797,-0.027,-0.012,-0.945
798,-0.031,-0.023,-0.957
799,-0.016,-0.035,-0.961
800,-0.031,-0.012,-0.949
801,-0.023,-0.016,-0.953
802,-0.035,-0.027,-0.961
803,-0.027,-0.039,-0.953
804,-0.012,-0.035,-0.957
805,-0.012,-0.020,-0.945
806,-0.039,-0.016,-0.961
807,-0.027,-0.031,-0.949
808,-0.016,-0.031,-0.953
809,-0.016,-0.016,-0.961
810,-0.031,-0.031,-0.953
811,-0.020,-0.035,-0.953
812,-0.016,-0.020,-0.957
813,-0.020,-0.008,-0.953
814,-0.020,-0.012,-0.961
815,-0.027,-0.035,-0.949
816,-0.020,-0.039,-0.953
817,-0.016,0.012,-0.957
818,-0.020,0.000,-0.957
819,-0.023,-0.066,-0.953
820,-0.035,-0.047,-0.949
821,-0.016,-0.008,-0.957
822,-0.027,0.004,-0.949
823,-0.027,-0.035,-0.957
824,-0.031,-0.055,-0.961
825,-0.016,-0.031,-0.957
826,-0.027,0.000,-0.953
827,-0.020,-0.027,-0.953
828,-0.023,-0.043,-0.957
829,-0.023,-0.027,-0.965
830,-0.023,-0.020,-0.953
831,-0.023,-0.016,-0.953
832,-0.020,-0.039,-0.957
833,-0.020,-0.039,-0.961
834,-0.023,-0.016,-0.949
835,-0.027,-0.004,-0.957
836,-0.020,-0.031,-0.965
837,-0.012,-0.051,-0.957
838,-0.020,-0.027,-0.949
839,-0.020,-0.016,-0.957
840,-0.055,-0.020,-0.941
841,-0.004,-0.031,-0.961
842,-0.023,-0.020,-0.961
843,-0.027,-0.035,-0.961
